Date,Description
2022-06-08,"['C975', 'C1678', 'C330', 'C614', 'C3030', 'C1963', 'C2451', 'C2366', 'C435', 'C1321', 'C2614', 'C1377', 'C2515', 'C1431', 'C2197', 'C1671', 'C1424', 'C419', 'C3361', 'C396', 'C3551', 'C792', 'C2201', 'C318', 'C2053', 'C2098', 'C1659', 'C3469', 'C273', 'C1849', 'C473', 'C1311', 'C2027', 'C972', 'C68', 'C3743', 'C1725', 'C274', 'C420', 'C30', 'C2646', 'C3313', 'C3150', 'C2950', 'C2584', 'C2754', 'C3239', 'C963', 'C1034', 'C1185', 'C1386', 'C2959', 'C2431', 'C1715', 'C1060', 'C3695']"
2022-06-08,"['C392', 'C1214', 'C2570', 'C766', 'C1573']"
2022-06-09,"['C895', 'C115', 'C2041', 'C3729', 'C1176', 'C483', 'C2562', 'C2828', 'C1679']"
2022-06-09,"['C1673', 'C2720', 'C526', 'C2408', 'C2444', 'C2446', 'C1396', 'C2178', 'C2328', 'C1187']"
2022-06-09,"['C2687', 'C1966', 'C410', 'C842', 'C401', 'C74', 'C426', 'C3127', 'C2148', 'C3468', 'C2239', 'C364', 'C1181', 'C3168', 'C2249', 'C1356', 'C1670', 'C2841', 'C1552', 'C3081', 'C1561', 'C373', 'C3026', 'C47', 'C2853', 'C2545', 'C1655', 'C1794', 'C276', 'C1370', 'C1504', 'C174', 'C1490', 'C3178', 'C2691', 'C1904', 'C940']"
2022-06-09,"['C2106', 'C999', 'C202', 'C2781', 'C480', 'C193', 'C136']"
2022-06-09,"['C2790', 'C371', 'C2798', 'C1706', 'C994', 'C3231']"
2022-06-10,"['C3204', 'C956', 'C1910', 'C1224', 'C3700', 'C1770', 'C2289', 'C2439', 'C589', 'C2220', 'C3130', 'C1381', 'C3721', 'C2310', 'C1771', 'C2160', 'C3336', 'C2427', 'C3229', 'C1348', 'C3157', 'C3088', 'C3277', 'C3261', 'C1536', 'C1217', 'C3610', 'C3534', 'C3265', 'C655', 'C1534', 'C2861', 'C379', 'C1828', 'C3405', 'C2498', 'C2729', 'C1832', 'C3401', 'C1284', 'C851', 'C964', 'C1425']"
2022-06-10,"['C3173', 'C1893', 'C2679', 'C1238', 'C465', 'C2118', 'C1913', 'C1517', 'C1113', 'C1029', 'C1394', 'C3637', 'C217', 'C1582', 'C3671', 'C2100', 'C3082', 'C36', 'C3237', 'C403', 'C3350']"
2022-06-10,"['C1834', 'C1300', 'C3085', 'C2941', 'C1354', 'C3380', 'C3380', 'C3380', 'C1684', 'C2624', 'C89', 'C1178', 'C1542', 'C2722', 'C829', 'C45', 'C2162', 'C42', 'C941', 'C941', 'C3475', 'C92', 'C3703', 'C502', 'C3354', 'C550', 'C3428', 'C957', 'C3727']"
2022-06-11,"['C3319', 'C1851', 'C2969', 'C231', 'C1571', 'C534', 'C2030', 'C3370']"
2022-06-11,"['C432', 'C234', 'C2331', 'C748', 'C748', 'C1426', 'C804', 'C2173', 'C1053', 'C3278', 'C3455', 'C1147', 'C1801', 'C3673', 'C930', 'C1932', 'C3335', 'C628', 'C2253', 'C86', 'C3163', 'C3019', 'C1110', 'C380', 'C3067', 'C3657', 'C3108', 'C416', 'C3007', 'C2017', 'C2669', 'C107', 'C2741', 'C1149', 'C407', 'C481', 'C3584', 'C3745', 'C1159', 'C2384', 'C714', 'C1220', 'C697', 'C1374', 'C2871']"
2022-06-12,"['C3276', 'C1808', 'C425', 'C3677', 'C3323', 'C788', 'C2166', 'C54', 'C3087', 'C3500', 'C1382', 'C3716', 'C644', 'C1850', 'C1247', 'C281', 'C3741', 'C2611', 'C2399', 'C835', 'C1567', 'C341', 'C1001', 'C1976', 'C382', 'C1934', 'C3009', 'C2574', 'C134']"
2022-06-13,"['C504', 'C1493', 'C1493', 'C639', 'C138']"
2022-06-14,"['C1446', 'C1446', 'C1446', 'C1446', 'C1446', 'C2321', 'C2321', 'C2321', 'C3101', 'C3341', 'C2483', 'C2483', 'C2483']"
2022-06-14,"['C458', 'C852', 'C555']"
2022-06-14,"['C2234', 'C686', 'C2650', 'C1996', 'C1786', 'C3493', 'C1940', 'C3499', 'C2458', 'C2306', 'C2977', 'C486', 'C1432', 'C1693', 'C624', 'C211', 'C2872', 'C1307', 'C1307', 'C18', 'C2357', 'C525', 'C1268', 'C1246']"
2022-06-15,"['C961', 'C124', 'C1587', 'C601', 'C104', 'C1256', 'C2895', 'C902', 'C184', 'C3445', 'C1344', 'C2524', 'C3525', 'C2277', 'C2277', 'C627', 'C3683', 'C1276', 'C1629', 'C69', 'C710', 'C1752', 'C3393', 'C1728', 'C2774', 'C1150', 'C2931', 'C3280', 'C955', 'C2973', 'C1170', 'C3181', 'C1658', 'C3547', 'C3545', 'C2955', 'C1773', 'C472', 'C2506', 'C2323', 'C2819', 'C2963', 'C1380', 'C2543', 'C1866', 'C488', 'C488', 'C2569', 'C1640', 'C2618', 'C347', 'C2074', 'C3425', 'C3667', 'C2714', 'C2278', 'C3018', 'C649', 'C2558', 'C3666', 'C2337']"
2022-06-15,"['C3188', 'C181', 'C3660', 'C239', 'C876', 'C2649', 'C1538', 'C482', 'C1617']"
2022-06-15,"['C267', 'C2123', 'C2229', 'C970', 'C2825', 'C93', 'C1527', 'C1435', 'C1700', 'C1877', 'C656', 'C1162', 'C2269', 'C412']"
2022-06-15,"['C3276', 'C3087', 'C3500', 'C1322', 'C1850', 'C263', 'C2481', 'C3677', 'C2386', 'C3323', 'C2661', 'C54', 'C1471', 'C1830', 'C1382', 'C1247', 'C281', 'C2547', 'C2611', 'C720', 'C1934', 'C3009', 'C2193', 'C1694']"
2022-06-16,"['C2106', 'C1994', 'C2794', 'C2135', 'C2425', 'C1470', 'C2299', 'C97', 'C166', 'C3199', 'C87', 'C2740', 'C2381', 'C144', 'C908', 'C3616', 'C183']"
2022-06-16,"['C3678', 'C170', 'C535', 'C580']"
2022-06-16,"['C46', 'C1731', 'C268', 'C1853', 'C1941', 'C3023', 'C402', 'C3614', 'C3232', 'C764', 'C2552', 'C158', 'C1972', 'C2524', 'C2592', 'C1761', 'C1297', 'C2028', 'C2525', 'C3144', 'C1975', 'C1274', 'C2784', 'C2857', 'C3529', 'C1752', 'C2224', 'C2090', 'C1315', 'C870', 'C283', 'C2351', 'C3062', 'C2918', 'C2608', 'C3709', 'C646', 'C434', 'C2568', 'C588', 'C2849', 'C1743', 'C521', 'C41', 'C2973', 'C1063', 'C2892', 'C1608', 'C418', 'C1951', 'C489', 'C704', 'C2096', 'C2008', 'C609', 'C3096', 'C2580', 'C665', 'C2928', 'C1235', 'C2139', 'C1290', 'C599', 'C2334', 'C1391', 'C3585', 'C2360', 'C2052', 'C2616', 'C220', 'C2748', 'C2748', 'C2393', 'C3293', 'C1258', 'C316', 'C477', 'C1745', 'C2947', 'C2181', 'C1931', 'C3467', 'C167', 'C818', 'C2499', 'C1539', 'C2308', 'C3317', 'C2151', 'C2024', 'C1835', 'C38', 'C2191', 'C1709', 'C1245', 'C3522', 'C1352', 'C507', 'C1661', 'C319', 'C3646', 'C897', 'C2312', 'C3369', 'C2199', 'C329', 'C1494', 'C133', 'C864', 'C3059', 'C2171', 'C1985', 'C871', 'C838', 'C3490', 'C1102']"
2022-06-16,"['C1673', 'C526', 'C2408', 'C2444', 'C2446', 'C2937', 'C2328', 'C1187']"
2022-06-17,"['C194', 'C3204', 'C956', 'C1910', 'C2319', 'C3700', 'C2779', 'C2262', 'C2289', 'C1139', 'C2439', 'C589', 'C2405', 'C1024', 'C3721', 'C2310', 'C1771', 'C2160', 'C3336', 'C2427', 'C3552', 'C3427', 'C3229', 'C2810', 'C3261', 'C954', 'C1217', 'C1534', 'C2861', 'C379', 'C2701', 'C3405', 'C2099', 'C2729', 'C3401', 'C1284', 'C851']"
2022-06-17,"['C1081', 'C1808', 'C425', 'C3677', 'C2386', 'C54', 'C2214', 'C2204', 'C1471', 'C1830', 'C1382', 'C3716', 'C2295', 'C1850', 'C1567', 'C1939', 'C1934', 'C1071', 'C1713', 'C2574']"
2022-06-18,"['C3319', 'C1851', 'C2969', 'C231', 'C1571', 'C534', 'C534', 'C2030', 'C3370']"
2022-06-19,"['C369', 'C263', 'C1081', 'C1808', 'C3323', 'C2166', 'C54', 'C3500', 'C1322', 'C644', 'C1850', 'C1247', 'C2547', 'C2611', 'C2487', 'C720', 'C1976', 'C1269', 'C1934', 'C2009', 'C1281']"
2022-06-21,"['C3319', 'C1851', 'C1081', 'C2969', 'C3677', 'C2386', 'C3323', 'C788', 'C2166', 'C54', 'C2214', 'C1471', 'C1571', 'C3500', 'C1830', 'C534', 'C2749', 'C1382', 'C2030', 'C3716', 'C3370', 'C644', 'C2295', 'C1850', 'C587', 'C2547', 'C1720', 'C1720', 'C1567', 'C2636', 'C1934', 'C3376', 'C1071', 'C2311', 'C1672', 'C2904', 'C2574', 'C2633', 'C134', 'C450']"
2022-06-22,"['C2773', 'C3480', 'C2591', 'C2882', 'C1696', 'C1392', 'C3167', 'C2333', 'C2678', 'C2119', 'C440', 'C820', 'C3077', 'C1705', 'C264', 'C3690', 'C1837', 'C226', 'C2929', 'C561', 'C569', 'C1244', 'C1669', 'C3688', 'C3471', 'C1050', 'C2477', 'C2426', 'C2260', 'C3458', 'C797', 'C51', 'C1317', 'C3039', 'C2385', 'C2991', 'C2660', 'C464', 'C3251', 'C2728', 'C1599', 'C2865', 'C3016', 'C383', 'C968', 'C3685', 'C3315', 'C56']"
2022-06-22,"['C3387', 'C2026', 'C834']"
2022-06-22,"['C432', 'C748', 'C1426', 'C439', 'C804', 'C2173', 'C3278', 'C3455', 'C581', 'C103', 'C3186', 'C930', 'C1932', 'C1991', 'C2059', 'C3335', 'C2253', 'C3163', 'C3019', 'C1110', 'C380', 'C3067', 'C3657', 'C416', 'C3007', 'C2669', 'C107', 'C2741', 'C3718', 'C1149', 'C407', 'C481', 'C2860', 'C1159', 'C2384', 'C2923', 'C697', 'C1374', 'C2871']"
2022-06-22,"['C3502', 'C975', 'C1678', 'C2826', 'C175', 'C2020', 'C3030', 'C155', 'C2451', 'C39', 'C2366', 'C1228', 'C2614', 'C1386', 'C2398', 'C1377', 'C2515', 'C3271', 'C1671', 'C596', 'C2272', 'C1265', 'C419', 'C3361', 'C707', 'C396', 'C1990', 'C318', 'C2959', 'C2431', 'C3469', 'C3571', 'C273', 'C171', 'C1995', 'C3542', 'C473', 'C2536', 'C1311', 'C2060', 'C1119', 'C3556', 'C3470', 'C972', 'C3743', 'C2677', 'C1725', 'C2305', 'C274', 'C2513', 'C2646', 'C2879', 'C2083', 'C2950', 'C1885', 'C1885', 'C1885', 'C1885', 'C1885', 'C1885', 'C1885', 'C246', 'C2584', 'C1715', 'C3574', 'C516', 'C1060', 'C1034', 'C1185']"
2022-06-23,"['C895', 'C115', 'C2041', 'C3274', 'C483', 'C2562', 'C2828', 'C1679']"
2022-06-23,"['C1673', 'C2408', 'C2444', 'C1172', 'C1396', 'C2178', 'C2328', 'C1187']"
2022-06-23,"['C1038', 'C904', 'C1966', 'C80', 'C410', 'C842', 'C401', 'C74', 'C2148', 'C3468', 'C1118', 'C364', 'C1815', 'C570', 'C2841', 'C3436', 'C1552', 'C756', 'C2700', 'C1670', 'C2745', 'C1201', 'C657', 'C131', 'C373', 'C3093', 'C3698', 'C1655', 'C276', 'C2493', 'C345', 'C3263', 'C3178', 'C674', 'C3476', 'C1436', 'C940']"
2022-06-23,"['C2338', 'C1028', 'C750', 'C781', 'C3649', 'C1503', 'C272', 'C595', 'C2463', 'C2463', 'C2206', 'C1604', 'C3272']"
2022-06-23,"['C1722', 'C40', 'C3521', 'C1148', 'C2392', 'C3282', 'C524', 'C258', 'C1641']"
2022-06-23,"['C1722', 'C2952', 'C242', 'C1449', 'C2168', 'C2251', 'C3553', 'C2478', 'C2161', 'C2523', 'C2778', 'C3133', 'C724', 'C2475', 'C1131', 'C3161', 'C3681', 'C519', 'C240', 'C2292', 'C3404', 'C83', 'C1856', 'C1888', 'C684', 'C1956', 'C1956', 'C1956', 'C1956', 'C1956', 'C3208', 'C1685', 'C2443', 'C3255', 'C1559', 'C1945', 'C3205', 'C102', 'C1698', 'C3281', 'C3406', 'C1756', 'C284', 'C858', 'C1896', 'C3478', 'C2350', 'C1015', 'C3636']"
2022-06-23,"['C3576', 'C1360', 'C270', 'C3521', 'C3020', 'C688', 'C190', 'C2575', 'C865', 'C1275', 'C3182', 'C1313', 'C1313', 'C3097']"
2022-06-23,"['C2445', 'C2709', 'C2868', 'C3499', 'C2458', 'C2306', 'C2175', 'C2977', 'C1085', 'C3655', 'C486', 'C1432', 'C2391', 'C2357', 'C400']"
2022-06-23,"['C1122', 'C3439', 'C82', 'C2995', 'C31']"
2022-06-24,"['C606', 'C3498', 'C3364', 'C3434', 'C805', 'C2753', 'C3562', 'C2228', 'C310', 'C559', 'C974', 'C2413', 'C3073', 'C1545']"
2022-06-24,"['C1189', 'C287', 'C776', 'C2526', 'C2198', 'C3120', 'C2479', 'C2733', 'C154', 'C2997', 'C53', 'C2744', 'C1180', 'C2397', 'C742', 'C1562', 'C1792', 'C2093', 'C2243', 'C285', 'C1173', 'C1173', 'C524', 'C2830', 'C1619']"
2022-06-24,"['C1394', 'C3637', 'C3637', 'C217', 'C3671', 'C3548', 'C3082', 'C85', 'C1560']"
2022-06-24,"['C1300', 'C1529', 'C1354', 'C3380', 'C3380', 'C2979', 'C1834', 'C3727']"
2022-06-24,"['C696', 'C703', 'C9', 'C3371', 'C530', 'C2987', 'C2948', 'C1052', 'C1091', 'C1240']"
2022-06-24,"['C263', 'C3276', 'C1808', 'C2481', 'C3677', 'C3323', 'C2166', 'C54', 'C2214', 'C1471', 'C3087', 'C3500', 'C1382', 'C1322', 'C1850', 'C1247', 'C281', 'C1973', 'C2547', 'C2611', 'C2487', 'C1720', 'C1567', 'C1934', 'C2311', 'C1281']"
2022-06-24,"['C3204', 'C956', 'C1910', 'C2319', 'C3700', 'C2289', 'C1139', 'C2439', 'C589', 'C2220', 'C531', 'C2405', 'C3130', 'C1381', 'C2807', 'C3721', 'C2310', 'C631', 'C3336', 'C2427', 'C3427', 'C3229', 'C1348', 'C2810', 'C3157', 'C3088', 'C1536', 'C954', 'C1217', 'C3534', 'C655', 'C1534', 'C2861', 'C379', 'C2701', 'C1828', 'C899', 'C2498', 'C2099', 'C2729', 'C3401', 'C1284', 'C964']"
2022-06-25,"['C3319', 'C1851', 'C425', 'C2969', 'C231', 'C3087', 'C1571', 'C3500', 'C534', 'C2030', 'C3716', 'C3370', 'C644', 'C1408', 'C3394', 'C2818', 'C2665', 'C2957', 'C564', 'C3009']"
2022-06-26,"['C1081', 'C2481', 'C3677', 'C788', 'C54', 'C2204', 'C1830', 'C1382', 'C2309', 'C3716', 'C1850', 'C2547', 'C1873', 'C1567', 'C1934', 'C3009', 'C2574', 'C450']"
2022-06-28,"['C3169', 'C2265', 'C2002', 'C3013', 'C3409', 'C3466', 'C1683', 'C673', 'C169', 'C363', 'C3273', 'C2684', 'C612']"
2022-06-28,"['C3319', 'C1851', 'C1808', 'C2969', 'C231', 'C2386', 'C788', 'C2166', 'C2661', 'C54', 'C2214', 'C3087', 'C1571', 'C534', 'C1322', 'C2030', 'C3370', 'C1850', 'C2547', 'C1934', 'C1071', 'C2311']"
2022-06-29,"['C267', 'C2229', 'C1732', 'C2258', 'C2144', 'C1977', 'C2825', 'C93', 'C1700', 'C1877', 'C1590', 'C656', 'C636', 'C2993', 'C3389', 'C2155', 'C2944', 'C3421', 'C640', 'C1702']"
2022-06-29,"['C2287', 'C259', 'C2570', 'C2999', 'C1710', 'C3147']"
2022-06-29,"['C1446', 'C1446', 'C1446', 'C1446', 'C2321', 'C2321', 'C2483']"
2022-06-29,"['C3140', 'C3086', 'C3091', 'C3706', 'C661']"
2022-06-30,"['C1673', 'C526', 'C2408', 'C2444', 'C2446', 'C1172', 'C2178', 'C2328']"
2022-06-30,"['C1360', 'C270', 'C1255', 'C2240', 'C510', 'C3245']"
2022-07-01,"['C1300', 'C2941', 'C1354', 'C3380', 'C3727']"
2022-07-01,"['C33', 'C33', 'C33', 'C33', 'C33', 'C1565', 'C249', 'C3637', 'C3637', 'C3548', 'C2654', 'C279', 'C1049', 'C548']"
2022-07-01,"['C3204', 'C956', 'C1224', 'C2319', 'C3700', 'C2289', 'C1139', 'C2405', 'C3721', 'C2310', 'C2943', 'C2160', 'C3336', 'C2427', 'C3552', 'C3229', 'C2042', 'C3157', 'C3277', 'C3261', 'C954', 'C1217', 'C3610', 'C3534', 'C655', 'C1534', 'C2861', 'C379', 'C2276', 'C2701', 'C1828', 'C3405', 'C1832', 'C1540', 'C1284', 'C851', 'C964', 'C1719']"
2022-07-02,"['C432', 'C234', 'C2331', 'C748', 'C1426', 'C804', 'C2173', 'C1053', 'C3278', 'C581', 'C103', 'C1147', 'C3673', 'C930', 'C2059', 'C3335', 'C628', 'C2253', 'C86', 'C2901', 'C3163', 'C3019', 'C1110', 'C380', 'C3657', 'C3108', 'C416', 'C3007', 'C2017', 'C2669', 'C107', 'C127', 'C2741', 'C241', 'C1149', 'C481', 'C1880', 'C3584', 'C1159', 'C2384', 'C714', 'C697', 'C1374', 'C2871']"
2022-07-02,"['C1081', 'C3276', 'C1808', 'C425', 'C3677', 'C796', 'C2386', 'C3323', 'C788', 'C2166', 'C54', 'C2214', 'C1471', 'C3500', 'C1830', 'C1382', 'C1322', 'C3716', 'C644', 'C587', 'C2611', 'C2665', 'C1934', 'C1071', 'C3009', 'C939', 'C2311']"
2022-07-03,"['C2497', 'C1720', 'C1720', 'C1567', 'C1408', 'C1934', 'C2574']"
2022-07-04,"['C1081', 'C425', 'C3677', 'C2386', 'C3323', 'C788', 'C2166', 'C2661', 'C54', 'C2214', 'C1471', 'C1382', 'C3716', 'C1973', 'C3105', 'C1934', 'C1071', 'C2311', 'C2574', 'C1077']"
2022-07-05,"['C3319', 'C1851', 'C3276', 'C2969', 'C231', 'C2386', 'C788', 'C1471', 'C3087', 'C1571', 'C3500', 'C534', 'C1382', 'C1322', 'C2030', 'C3716', 'C3370', 'C644', 'C3009', 'C1672', 'C2904', 'C450']"
2022-07-06,"['C3722', 'C2296', 'C3538', 'C201']"
2022-07-06,"['C1392', 'C693', 'C733', 'C2870', 'C820', 'C262', 'C214', 'C2346', 'C192', 'C2734', 'C2598', 'C2000', 'C1355', 'C3055', 'C2426', 'C1215', 'C2972', 'C2991', 'C662', 'C2222', 'C1927', 'C2606', 'C173', 'C1116', 'C1088', 'C3711', 'C1884', 'C968', 'C949']"
2022-07-06,"['C3723', 'C2036', 'C1636']"
2022-07-06,"['C1808', 'C3323', 'C788', 'C54', 'C2214', 'C1830', 'C2749', 'C1322', 'C2295', 'C1247', 'C281', 'C2547', 'C2611', 'C1124', 'C1567', 'C720', 'C267', 'C1367', 'C2229', 'C3591', 'C970', 'C93', 'C1435', 'C2964', 'C2031', 'C1590', 'C656', 'C2944', 'C2269', 'C412', 'C1934', 'C451', 'C2303', 'C2633', 'C1099', 'C2094']"
2022-07-06,"['C1309', 'C3140', 'C2234', 'C686', 'C2445', 'C2709', 'C1786', 'C1072', 'C3499', 'C1693', 'C211', 'C2846', 'C2357', 'C592', 'C2450']"
2022-07-06,"['C1446', 'C1446', 'C1446', 'C1446', 'C1446', 'C2321', 'C2321', 'C2321', 'C2321', 'C2483', 'C2483', 'C2483']"
2022-07-07,"['C3452', 'C842', 'C1192', 'C1267', 'C1852', 'C3192', 'C1815', 'C1815', 'C1552', 'C2249', 'C2841', 'C2745', 'C373', 'C27', 'C2068', 'C3698', 'C1794', 'C1504', 'C3178', 'C2691', 'C101', 'C1664', 'C1518', 'C940']"
2022-07-07,"['C115', 'C2041', 'C3274', 'C3729', 'C1176', 'C2562', 'C2828', 'C1679']"
2022-07-07,"['C1673', 'C745', 'C813', 'C526', 'C2408', 'C2444', 'C2446', 'C2178', 'C2328', 'C1187']"
2022-07-07,"['C2106', 'C94', 'C3245', 'C480', 'C193', 'C224']"
2022-07-07,"['C1565', 'C715', 'C3047', 'C1280', 'C2227', 'C3562', 'C310', 'C545', 'C3742', 'C1041', 'C2397', 'C3368', 'C1428', 'C130', 'C798', 'C1173', 'C1173', 'C1173', 'C878', 'C878', 'C2896', 'C638', 'C1697', 'C2182', 'C207', 'C1900', 'C2354']"
2022-07-08,"['C3435', 'C1000', 'C1592', 'C71', 'C539', 'C591', 'C151', 'C921', 'C375', 'C3209', 'C3411', 'C168', 'C3227', 'C632', 'C3704', 'C3392', 'C1555', 'C990', 'C1701', 'C1477', 'C1836', 'C1363', 'C2845', 'C1642']"
2022-07-08,"['C3204', 'C956', 'C1910', 'C1224', 'C2319', 'C3700', 'C2779', 'C2289', 'C1139', 'C2439', 'C589', 'C2220', 'C2405', 'C3130', 'C3721', 'C2310', 'C2943', 'C1771', 'C2160', 'C3336', 'C2427', 'C3229', 'C1348', 'C3157', 'C3261', 'C954', 'C1217', 'C3610', 'C3534', 'C655', 'C1534', 'C2861', 'C2701', 'C1828', 'C3405', 'C2099', 'C1832', 'C1284', 'C964', 'C1719', 'C1425']"
2022-07-09,"['C1556', 'C234', 'C2331', 'C748', 'C748', 'C1426', 'C439', 'C3519', 'C804', 'C1053', 'C3278', 'C581', 'C103', 'C3673', 'C930', 'C2674', 'C2059', 'C3335', 'C628', 'C2253', 'C86', 'C2901', 'C2072', 'C3019', 'C453', 'C1110', 'C380', 'C3657', 'C3108', 'C416', 'C2669', 'C107', 'C127', 'C2741', 'C3718', 'C241', 'C1351', 'C407', 'C481', 'C1880', 'C2065', 'C1159', 'C2384', 'C714', 'C476', 'C1006', 'C697', 'C1374', 'C2871']"
2022-07-09,"['C3319', 'C369', 'C1851', 'C1808', 'C2969', 'C231', 'C2386', 'C3323', 'C788', 'C2166', 'C2661', 'C54', 'C1571', 'C3500', 'C534', 'C2030', 'C3370', 'C1046', 'C2636', 'C1934', 'C1349']"
2022-07-10,"['C1408', 'C2665', 'C789', 'C1014', 'C2574', 'C1751', 'C1077']"
2022-07-11,"['C48', 'C2374', 'C2966']"
2022-07-12,"['C1446', 'C1446', 'C1446', 'C1446', 'C1446', 'C582', 'C2483']"
2022-07-13,"['C267', 'C1535', 'C2229', 'C970', 'C909', 'C93', 'C1527', 'C1435', 'C1700', 'C636', 'C3389', 'C3389', 'C2269', 'C412']"
2022-07-13,"['C2570', 'C766', 'C1710', 'C3096', 'C3096']"
2022-07-13,"['C14', 'C2907', 'C701', 'C1183']"
2022-07-13,"['C3446', 'C1375', 'C1614', 'C3573', 'C2650', 'C2709', 'C3620', 'C3499', 'C2868', 'C3509', 'C2306', 'C2175', 'C2977', 'C327', 'C1307', 'C1307', 'C18', 'C2357', 'C1434', 'C1992', 'C2330']"
2022-07-14,"['C306', 'C1496', 'C421']"
2022-07-14,"['C2655', 'C3382', 'C1148', 'C109', 'C510', 'C384', 'C144']"
2022-07-15,"['C3204', 'C956', 'C1910', 'C3700', 'C2289', 'C1139', 'C2405', 'C3130', 'C3721', 'C2310', 'C2943', 'C2427', 'C3552', 'C3229', 'C1348', 'C2042', 'C2810', 'C3157', 'C3277', 'C3265', 'C655', 'C1534', 'C2701', 'C3032', 'C3405', 'C2099', 'C1832', 'C851', 'C964', 'C1719']"
2022-07-15,"['C1808', 'C3677', 'C788', 'C54', 'C2214', 'C1471', 'C3087', 'C3500', 'C1382', 'C1322', 'C644', 'C1247', 'C281', 'C1973', 'C2547', 'C2611', 'C1567', 'C1934', 'C1071', 'C2193', 'C2649', 'C134', 'C1694', 'C708', 'C3201']"
2022-07-15,"['C2949', 'C1387', 'C2679', 'C33', 'C33', 'C33', 'C33', 'C3637', 'C3637', 'C3637']"
2022-07-15,"['C663', 'C2980', 'C2790', 'C342', 'C1333']"
2022-07-15,"['C2591', 'C1696', 'C3607', 'C2438', 'C2333', 'C733', 'C3249', 'C3077', 'C1705', 'C3688', 'C1355', 'C2477', 'C495', 'C797', 'C3523', 'C517', 'C2991', 'C2051', 'C173', 'C1353', 'C2271', 'C3016', 'C1936', 'C383', 'C968', 'C3685', 'C3315']"
2022-07-15,"['C2377', 'C487', 'C428', 'C1784', 'C3295', 'C1231', 'C839', 'C2494', 'C980', 'C388', 'C1993']"
2022-07-15,"['C953', 'C2217', 'C106', 'C3407', 'C3625', 'C3308', 'C3644', 'C567', 'C209', 'C808', 'C1637', 'C634']"
2022-07-19,"['C2002', 'C3013', 'C3013', 'C3466', 'C1683', 'C673', 'C169', 'C3403', 'C363', 'C204']"
2022-07-19,"['C247', 'C247', 'C159', 'C2476', 'C3057', 'C1468', 'C1417', 'C2471']"
2022-07-19,"['C3590', 'C65', 'C1155']"
2022-07-20,"['C3502', 'C343', 'C975', 'C2826', 'C330', 'C2020', 'C3030', 'C1963', 'C2451', 'C39', 'C2366', 'C435', 'C1321', 'C2614', 'C1386', 'C2398', 'C223', 'C2515', 'C3271', 'C2197', 'C1671', 'C596', 'C2272', 'C1265', 'C419', 'C396', 'C2248', 'C3551', 'C1990', 'C792', 'C824', 'C2959', 'C2053', 'C305', 'C2098', 'C3469', 'C273', 'C171', 'C1995', 'C3542', 'C1849', 'C473', 'C2536', 'C1311', 'C2060', 'C3556', 'C68', 'C3743', 'C2242', 'C2677', 'C2549', 'C1725', 'C274', 'C420', 'C2110', 'C2513', 'C2646', 'C2879', 'C2950', 'C1885', 'C2343', 'C3487', 'C1715', 'C664', 'C3387', 'C2703', 'C474', 'C1060', 'C1185']"
2022-07-21,"['C115', 'C2041', 'C3729', 'C483', 'C2562', 'C2828', 'C1679', 'C313']"
2022-07-21,"['C1673', 'C2078', 'C2408', 'C2444', 'C1396', 'C2178', 'C2328']"
2022-07-21,"['C1808', 'C54', 'C1322', 'C3716', 'C3370', 'C644', 'C2547', 'C3598', 'C3560', 'C2636', 'C1934', 'C3009', 'C2311', 'C1751']"
2022-07-21,"['C2508', 'C2383', 'C2129']"
2022-07-22,"['C2952', 'C1171', 'C1148', 'C1280', 'C3707', 'C793', 'C1802', 'C2578', 'C2413', 'C370', 'C3375', 'C744', 'C1562', 'C2401', 'C3069', 'C285', 'C3247', 'C784', 'C2452', 'C2113', 'C1039', 'C698', 'C233', 'C233', 'C1619']"
2022-07-22,"['C1189', 'C969', 'C2526', 'C1051', 'C3289', 'C154', 'C805', 'C2694', 'C1165', 'C1635', 'C3200', 'C2896', 'C2354']"
2022-07-22,"['C6', 'C3204', 'C956', 'C1224', 'C2319', 'C3700', 'C2289', 'C1139', 'C589', 'C2220', 'C2405', 'C3130', 'C1381', 'C3721', 'C2310', 'C1771', 'C2160', 'C3336', 'C2427', 'C3229', 'C1348', 'C3261', 'C954', 'C1217', 'C655', 'C1534', 'C2861', 'C2701', 'C3032', 'C3405', 'C2099', 'C964', 'C1719']"
2022-07-22,"['C1893', 'C2679', 'C33', 'C218', 'C3184', 'C3637', 'C3637', 'C3262', 'C610', 'C2100', 'C2654', 'C2738', 'C403']"
2022-07-22,"['C2623', 'C1117', 'C1291', 'C1576', 'C1723', 'C438', 'C1925', 'C1622', 'C1467', 'C377', 'C1721', 'C2299', 'C2128', 'C2641', 'C1613', 'C1419', 'C2280', 'C782', 'C1253', 'C479']"
2022-07-23,"['C2827', 'C82', 'C2599', 'C31']"
2022-07-23,"['C234', 'C1426', 'C439', 'C3519', 'C804', 'C3278', 'C581', 'C1147', 'C3186', 'C930', 'C1932', 'C2059', 'C3335', 'C470', 'C628', 'C2253', 'C2901', 'C3163', 'C3019', 'C1110', 'C3657', 'C3108', 'C3007', 'C2017', 'C107', 'C127', 'C2741', 'C241', 'C1351', 'C407', 'C481', 'C1880', 'C3584', 'C3745', 'C1159', 'C2384', 'C2923', 'C476', 'C1220', 'C1006', 'C697', 'C2871']"
