Date,Description
2010-12-13 15:34:00,"['C958', 'C1858', 'C410', 'C242', 'C3237', 'C1129', 'C1231']"
2010-12-13 15:36:00,"['C935', 'C3266', 'C3060', 'C3769', 'C3637', 'C407', 'C19', 'C164', 'C1114', 'C72', 'C3631', 'C2826', 'C2775', 'C1611', 'C1039', 'C143', 'C3171', 'C3220', 'C1124', 'C3578', 'C1924', 'C1595', 'C195', 'C3466', 'C2023', 'C3053', 'C3456', 'C872', 'C2326', 'C3197', 'C2282', 'C2360', 'C665', 'C1974']"
2010-12-13 15:37:00,"['C621', 'C3313', 'C2710', 'C932', 'C1456', 'C1573', 'C3534', 'C67', 'C3032', 'C1420', 'C465', 'C3416', 'C3703', 'C3456', 'C676', 'C175', 'C41', 'C1756', 'C2165', 'C2541', 'C3370', 'C1740', 'C45', 'C831', 'C2844', 'C161', 'C2226', 'C1039', 'C3439', 'C1756', 'C3188', 'C2777', 'C958', 'C3420', 'C1932', 'C1968', 'C1012', 'C2636', 'C2603', 'C2761', 'C1894', 'C407']"
2010-12-13 15:42:00,"['C1465', 'C2521', 'C3255', 'C2541', 'C2403', 'C465', 'C638', 'C3622', 'C2777', 'C3280', 'C2542']"
2010-12-13 15:44:00,"['C1694', 'C2124', 'C3043', 'C783', 'C1599', 'C1088', 'C1407', 'C3404', 'C394', 'C3117', 'C1987', 'C3697', 'C1397', 'C3674', 'C834', 'C3735', 'C2746', 'C1923', 'C2896', 'C1192', 'C196', 'C1465', 'C2214', 'C3430', 'C2526', 'C556', 'C1556', 'C188', 'C3248', 'C2523', 'C3255', 'C495', 'C2770', 'C3125', 'C391', 'C360', 'C952', 'C121', 'C958', 'C2724', 'C49', 'C2191', 'C681', 'C2922', 'C155', 'C3663']"
2010-12-13 15:46:00,"['C1161', 'C2837', 'C1180', 'C2539', 'C1214', 'C2452', 'C1838', 'C1695', 'C1232', 'C2896', 'C196', 'C871', 'C2446', 'C2360', 'C1250', 'C1132', 'C1551', 'C1894', 'C407', 'C1039', 'C3060', 'C1555', 'C1578', 'C2677', 'C2749', 'C3376', 'C379', 'C3314', 'C3765', 'C3188', 'C1638', 'C3471', 'C1974']"
2010-12-13 15:56:00,"['C1892', 'C1161', 'C407', 'C1838', 'C2452', 'C1923', 'C3405', 'C3735', 'C2214', 'C3266']"
2010-12-13 16:38:00,"['C3456', 'C837', 'C492', 'C3376', 'C2781']"
2010-12-13 17:03:00,"['C465', 'C3416', 'C2403', 'C668', 'C3507', 'C1081', 'C3703', 'C2541', 'C3456', 'C3337', 'C721']"
2010-12-13 17:40:00,"['C1340', 'C1625', 'C1035', 'C173', 'C1894', 'C2202', 'C1814', 'C3719', 'C2202', 'C803', 'C293', 'C515', 'C3473', 'C3252', 'C1505', 'C3734', 'C3141', 'C3376', 'C2435', 'C2341']"
2010-12-14 09:50:00,"['C1320', 'C2023', 'C1594', 'C3642', 'C3337', 'C2492', 'C2843']"
2010-12-14 09:50:00,"['C2990', 'C2430', 'C1895', 'C397', 'C1124']"
2010-12-14 09:52:00,"['C1928', 'C1894', 'C3765', 'C2980', 'C1974', 'C3188', 'C2546', 'C3741', 'C2777', 'C2545', 'C175', 'C2695', 'C3677', 'C3053', 'C2801', 'C1964']"
2010-12-14 10:18:00,"['C881', 'C1232', 'C1923']"
2010-12-14 10:34:00,"['C26', 'C1340', 'C1426', 'C1056', 'C515', 'C1565', 'C3734', 'C3099', 'C2194', 'C935', 'C2950', 'C726', 'C1788']"
2010-12-14 10:38:00,"['C3473', 'C1555', 'C2946', 'C3376', 'C1991', 'C2133', 'C1871', 'C3386', 'C3447', 'C2932', 'C3215', 'C293', 'C665', 'C2729', 'C2900', 'C41', 'C2771', 'C254', 'C1931', 'C1987', 'C528', 'C2990', 'C1638', 'C87', 'C2973', 'C2274', 'C891', 'C1285', 'C2917', 'C1508', 'C3192', 'C3677', 'C1371', 'C3174', 'C1964', 'C3456', 'C2357', 'C3225', 'C2771', 'C2935', 'C621', 'C2892', 'C1928']"
2010-12-14 10:43:00,"['C2905', 'C2917', 'C3680', 'C560', 'C515', 'C174', 'C1014', 'C57', 'C3285', 'C3238', 'C2909', 'C3735', 'C834', 'C821', 'C1923', 'C155', 'C2539', 'C296']"
2010-12-14 10:46:00,"['C3637', 'C67', 'C1894', 'C407', 'C3810', 'C1077', 'C2357', 'C2781', 'C396', 'C2267', 'C3625', 'C2217', 'C803', 'C2640', 'C3295', 'C2102', 'C2217', 'C1420', 'C739', 'C1450', 'C3226', 'C3197', 'C616', 'C822', 'C1465', 'C2711', 'C665', 'C1870', 'C2729', 'C2079', 'C1156', 'C3197', 'C296', 'C3130', 'C2083', 'C1926', 'C3273', 'C255', 'C398', 'C1604', 'C2809', 'C2740', 'C1275', 'C226', 'C3111', 'C1445']"
2010-12-14 10:48:00,"['C2452', 'C1581', 'C3376', 'C3496', 'C1989', 'C2856', 'C407', 'C2284', 'C3539', 'C748', 'C3734', 'C174']"
2010-12-14 11:01:00,"['C1565', 'C1431', 'C3235', 'C330', 'C1114', 'C3591', 'C2578', 'C2720', 'C2541', 'C579', 'C2305', 'C1288', 'C2638', 'C1509', 'C3358', 'C2990', 'C1838', 'C3397', 'C303', 'C2611', 'C3099', 'C2435', 'C602', 'C2604', 'C2955', 'C721']"
2010-12-14 11:03:00,"['C1113', 'C3810', 'C3799', 'C3456', 'C465', 'C2541', 'C2403', 'C1295', 'C2740', 'C777', 'C15', 'C2133', 'C2725', 'C2305', 'C2347', 'C3350', 'C1964', 'C3053']"
2010-12-14 11:12:00,"['C1340', 'C3449', 'C1894', 'C1551', 'C592', 'C161', 'C1740', 'C3035', 'C1256', 'C1577', 'C698', 'C2103', 'C1459', 'C1521', 'C1371', 'C2355', 'C19', 'C511', 'C2285', 'C252']"
2010-12-14 11:26:00,"['C2771', 'C3225', 'C3703', 'C3416', 'C2357', 'C2217', 'C1218', 'C1968', 'C1012', 'C2935', 'C3225', 'C2771', 'C3578', 'C1723', 'C2611', 'C2988', 'C3358', 'C2170', 'C2430', 'C1894', 'C1268', 'C2872', 'C831', 'C908', 'C3337', 'C1953', 'C2903', 'C3376', 'C104', 'C1649', 'C383', 'C1118', 'C3681', 'C3777', 'C1118', 'C1314', 'C908', 'C3337', 'C947', 'C1974', 'C407', 'C3416', 'C3703', 'C1995', 'C1334', 'C1922', 'C3491', 'C2056', 'C3770', 'C3656', 'C1740', 'C585', 'C2988', 'C826', 'C2152', 'C3417', 'C2717', 'C1903', 'C207', 'C3741', 'C1007', 'C2973']"
2010-12-14 11:29:00,"['C42', 'C2325', 'C908', 'C2475', 'C1056', 'C1565']"
2010-12-14 11:38:00,"['C175', 'C2427', 'C2215', 'C3007', 'C1804', 'C2922', 'C3774', 'C3554', 'C1792', 'C2191', 'C2522', 'C2809', 'C1803', 'C863', 'C2258', 'C906', 'C1082', 'C653', 'C3101', 'C3331', 'C1974', 'C1439', 'C3048', 'C2781', 'C3130', 'C3456', 'C1964', 'C2541', 'C2403', 'C3416']"
2010-12-14 11:39:00,"['C2441', 'C143', 'C3468', 'C217', 'C3642', 'C2990', 'C2009', 'C1594']"
2010-12-14 11:42:00,"['C1987', 'C1420', 'C3032', 'C3053', 'C1989', 'C3496', 'C2265', 'C2289', 'C621', 'C3313']"
2010-12-14 11:43:00,"['C2125', 'C2391', 'C2954', 'C3355', 'C1913', 'C2541', 'C465', 'C1964', 'C1420', 'C2415', 'C345', 'C3171', 'C3468', 'C3359', 'C1895', 'C303', 'C3456']"
2010-12-14 11:48:00,"['C1594', 'C594', 'C3276', 'C2387', 'C3687', 'C398', 'C3301', 'C1354', 'C2955', 'C3219', 'C904', 'C2070', 'C1843', 'C2452', 'C175', 'C698', 'C2382', 'C3680', 'C1445', 'C1320', 'C2399', 'C2410', 'C1035', 'C899', 'C2724', 'C3765', 'C2083', 'C2352', 'C3220', 'C1254', 'C2102', 'C1571', 'C3711', 'C2873', 'C985', 'C3273', 'C1942', 'C255', 'C3471', 'C1878', 'C1658', 'C118', 'C1609', 'C2023', 'C1295', 'C3640', 'C3746', 'C2653', 'C1507', 'C2150', 'C3456', 'C1926', 'C102', 'C770', 'C3631', 'C3376', 'C1630', 'C1636', 'C2778']"
2010-12-14 11:51:00,"['C1088', 'C3803', 'C1407', 'C2079', 'C1583', 'C1987', 'C3173', 'C3697', 'C2668', 'C2869', 'C321', 'C3248', 'C3043', 'C783', 'C1599', 'C2747', 'C1425']"
2010-12-14 11:51:00,"['C2410', 'C1035', 'C2761', 'C2757', 'C2403', 'C3376', 'C1334', 'C2541', 'C407', 'C1894']"
2010-12-14 12:06:00,"['C3197', 'C1871', 'C1439', 'C815', 'C2347', 'C3172', 'C2012', 'C1996', 'C2561', 'C1469', 'C803', 'C2281', 'C2737', 'C3392', 'C1437', 'C1974', 'C2171', 'C2843', 'C2901', 'C1712', 'C1871', 'C46', 'C891', 'C3154', 'C1530', 'C2289', 'C2069', 'C1871']"
2010-12-14 12:11:00,"['C2578', 'C3355', 'C1791', 'C2550', 'C3408', 'C2623', 'C3681', 'C1118', 'C1532', 'C552', 'C1873', 'C190', 'C2133', 'C566', 'C2329', 'C99', 'C3710', 'C1399', 'C977', 'C1656', 'C1081', 'C2314', 'C747', 'C2400', 'C2545', 'C3625', 'C2554', 'C2725', 'C3268', 'C891', 'C3064', 'C228', 'C296', 'C289', 'C2427', 'C2215', 'C3437', 'C680', 'C424', 'C1749', 'C947', 'C1035', 'C1658']"
2010-12-14 12:17:00,"['C3492', 'C3268', 'C3384', 'C3642', 'C2603', 'C1968', 'C1012', 'C2545', 'C2725', 'C1766', 'C721']"
2010-12-14 12:18:00,"['C2009', 'C2554', 'C3433', 'C2093', 'C3290', 'C2541', 'C3456', 'C1964', 'C465', 'C2093', 'C3433', 'C3290', 'C3625', 'C3765', 'C2355', 'C2355', 'C592', 'C2777', 'C3049', 'C1012', 'C385', 'C330', 'C2778', 'C3677', 'C1651']"
2010-12-14 12:22:00,"['C3192', 'C118', 'C1187', 'C1609', 'C1658', 'C2399', 'C630', 'C3520', 'C2023', 'C1035', 'C1320', 'C2761', 'C2191', 'C681', 'C2922', 'C3030', 'C1382', 'C12', 'C2522', 'C1283', 'C2327', 'C664', 'C1889', 'C3568', 'C2757', 'C1084', 'C1011', 'C288', 'C1874', 'C2717', 'C3417', 'C3101']"
2010-12-14 12:25:00,"['C386', 'C1459', 'C228', 'C3064', 'C1293', 'C2099']"
2010-12-14 12:30:00,"['C3405', 'C279', 'C1483', 'C1987', 'C1063', 'C2214', 'C1606', 'C2905', 'C3130', 'C2201', 'C809', 'C2379', 'C1853', 'C2898', 'C2442', 'C1426', 'C665', 'C515', 'C3533', 'C1420', 'C296', 'C2133', 'C289', 'C952', 'C360']"
2010-12-14 12:30:00,"['C2108', 'C1371', 'C3533', 'C1855', 'C3053', 'C3225', 'C1653', 'C1873', 'C2777', 'C3320', 'C3516']"
2010-12-14 12:35:00,"['C3154', 'C439', 'C1512', 'C1710', 'C2203', 'C3703', 'C1295', 'C3053', 'C1964', 'C3456', 'C2541', 'C2403', 'C3032', 'C3416', 'C465']"
2010-12-14 12:38:00,"['C3594', 'C3499', 'C542', 'C1987']"
2010-12-14 12:58:00,"['C3376', 'C2942', 'C2735', 'C1708', 'C1972', 'C672', 'C232', 'C2903', 'C1953', 'C52', 'C20', 'C1082', 'C1082', 'C863', 'C2602', 'C1752', 'C1626', 'C3810', 'C3799', 'C1416', 'C3350', 'C2809', 'C44', 'C1113', 'C2255', 'C2099', 'C560', 'C953', 'C2661', 'C3734', 'C3157', 'C2906', 'C2446', 'C2328', 'C2621', 'C2585', 'C2067', 'C2830', 'C328', 'C3719', 'C1754', 'C3081', 'C1995', 'C515', 'C2855', 'C124', 'C3473', 'C348', 'C1591', 'C1293', 'C3064', 'C228', 'C3078', 'C1779', 'C1792', 'C1663', 'C1093', 'C3126', 'C1498', 'C3564', 'C1386', 'C3665', 'C1573', 'C2533', 'C466', 'C2711', 'C783', 'C3043', 'C1638', 'C3573', 'C1324', 'C3533', 'C3141', 'C1599', 'C1149', 'C242', 'C2455', 'C3424', 'C1088', 'C1751', 'C564', 'C2838', 'C822']"
2010-12-14 12:59:00,"['C1879', 'C3100', 'C377', 'C2105', 'C2105', 'C852', 'C1352', 'C1994', 'C3697', 'C859', 'C1067', 'C2902', 'C3173', 'C2075', 'C3776', 'C2291', 'C2875', 'C668', 'C1778', 'C2688', 'C3507', 'C2863', 'C3607', 'C2471', 'C132', 'C1672', 'C1987', 'C1838', 'C2452', 'C3499', 'C3594', 'C542', 'C854', 'C1471', 'C274', 'C2854', 'C3056', 'C644', 'C3265', 'C785', 'C1484', 'C1407', 'C1191', 'C2408', 'C2731', 'C1599', 'C783', 'C2124', 'C2837', 'C3133', 'C1694', 'C3376', 'C1953', 'C3053', 'C492', 'C1964', 'C1295', 'C155', 'C200', 'C2', 'C3416', 'C2830', 'C2004', 'C1980', 'C1884', 'C2484', 'C533', 'C2495', 'C3248', 'C3267', 'C2383', 'C2049', 'C188', 'C556', 'C2769', 'C3016', 'C2443', 'C1645', 'C321', 'C2869', 'C2668', 'C1923', 'C821', 'C834', 'C2746', 'C2909', 'C1232', 'C3650', 'C1695']"
2010-12-14 13:00:00,"['C1114', 'C3562', 'C476', 'C3022']"
2010-12-14 13:01:00,"['C2415', 'C1856', 'C3642', 'C2009', 'C1594']"
2010-12-14 13:02:00,"['C485', 'C3533', 'C3197', 'C2777']"
2010-12-14 13:03:00,"['C893', 'C2511', 'C1769', 'C3407', 'C1436', 'C3651', 'C472', 'C3172', 'C3533', 'C3376', 'C121', 'C293', 'C3335', 'C2973', 'C1322', 'C42', 'C3516', 'C903', 'C1953', 'C726', 'C1505', 'C1710', 'C102', 'C1671', 'C547']"
2010-12-14 13:09:00,"['C2215', 'C3533', 'C1949', 'C2325', 'C2541', 'C3669', 'C1788', 'C2813', 'C2790', 'C2766', 'C3178', 'C2494', 'C3617', 'C3052', 'C1568', 'C688', 'C967', 'C446', 'C407', 'C370', 'C904', 'C2494']"
2010-12-14 13:10:00,"['C3071', 'C2162', 'C469', 'C3535', 'C2766', 'C824', 'C3246', 'C2082', 'C2190', 'C2263', 'C3738', 'C3157', 'C750', 'C1033', 'C1720', 'C629', 'C1720', 'C225', 'C3262', 'C2258', 'C437', 'C829', 'C3741', 'C1249', 'C2817', 'C3313', 'C3113', 'C1924', 'C3148', 'C2946', 'C966', 'C3566', 'C2946', 'C2427', 'C3220', 'C316', 'C2066', 'C2585', 'C902', 'C2585', 'C1955', 'C2666', 'C1308', 'C3373', 'C3560']"
2010-12-14 13:11:00,"['C1396', 'C1889', 'C2215', 'C3153', 'C3653', 'C2830', 'C328', 'C2922', 'C2191', 'C681', 'C3703', 'C925', 'C407', 'C3680', 'C2958', 'C3812']"
2010-12-14 13:18:00,"['C2108', 'C3111', 'C3688', 'C2985', 'C1710', 'C3688', 'C1968', 'C2636', 'C3420', 'C2636', 'C1342', 'C1478', 'C3638', 'C2758', 'C2801', 'C1191', 'C3741', 'C2430', 'C3359']"
2010-12-14 13:19:00,"['C190', 'C296', 'C1974', 'C2820', 'C1082', 'C3690']"
2010-12-14 13:19:00,"['C368', 'C1011', 'C3154', 'C3359', 'C2522', 'C3703', 'C3032', 'C2541', 'C465', 'C3219', 'C904', 'C2215', 'C2070', 'C2955', 'C2427', 'C155', 'C2329']"
2010-12-14 13:31:00,"['C1530', 'C2326', 'C3785', 'C3433', 'C2554', 'C3625', 'C1184', 'C2758', 'C1873', 'C1861', 'C3053', 'C1953', 'C3376', 'C2749', 'C1578', 'C3586', 'C2822', 'C1857', 'C1273', 'C3586', 'C3192', 'C2508', 'C2702', 'C2642', 'C2264', 'C1899', 'C3054', 'C2906', 'C164', 'C2737', 'C2756', 'C2620', 'C1239', 'C3192', 'C1340', 'C1402', 'C2552', 'C2721', 'C3642', 'C2777', 'C1239', 'C3049', 'C3219', 'C243', 'C3662', 'C2917', 'C3586', 'C748', 'C3769', 'C1924', 'C2917', 'C551', 'C1133', 'C3262', 'C665', 'C1586', 'C1260', 'C2307', 'C2231', 'C2363', 'C1555', 'C929', 'C1924', 'C3538', 'C1987', 'C1943', 'C2360', 'C446', 'C1754', 'C1239', 'C2546', 'C2801', 'C2360', 'C1611', 'C66', 'C1862', 'C1952', 'C1527', 'C1295', 'C1420', 'C2541', 'C3456', 'C1964', 'C1658', 'C2023', 'C1035', 'C226', 'C118']"
2010-12-14 13:31:00,"['C2309', 'C2840', 'C19', 'C2905', 'C173', 'C296', 'C1968', 'C1012', 'C1739']"
2010-12-14 13:32:00,"['C1054', 'C173', 'C2307', 'C285', 'C2749', 'C1578', 'C2583', 'C364', 'C2165', 'C1756', 'C2873', 'C1553', 'C3376', 'C3214', 'C3637', 'C296']"
2010-12-14 13:33:00,"['C67', 'C2903', 'C3376', 'C805', 'C594', 'C1594', 'C2430', 'C1895', 'C3665', 'C2314', 'C2400', 'C747', 'C3157', 'C1655', 'C2917', 'C1420', 'C3032', 'C1371', 'C3657', 'C3642', 'C1260', 'C303', 'C1987', 'C2120', 'C1279', 'C1815', 'C3660', 'C576', 'C593']"
2010-12-14 13:35:00,"['C2593', 'C3225', 'C2583', 'C2935', 'C1655', 'C3719', 'C14', 'C3428', 'C76', 'C343', 'C875', 'C808', 'C424', 'C560', 'C3562', 'C3358', 'C2607', 'C3406', 'C37', 'C2056', 'C2595', 'C1832', 'C552', 'C173', 'C3097', 'C3357', 'C2865', 'C1223', 'C1532', 'C3373', 'C1848', 'C1421', 'C183', 'C3463', 'C3192', 'C1049', 'C3196', 'C3146', 'C2581', 'C574', 'C3109', 'C2104', 'C543', 'C1783', 'C202', 'C957', 'C1920', 'C2578', 'C3791', 'C3337', 'C1817', 'C1730', 'C137', 'C2126', 'C721']"
2010-12-14 13:44:00,"['C3032', 'C3384', 'C3337', 'C3417', 'C2717', 'C242', 'C1149', 'C3424', 'C368', 'C273', 'C3420', 'C1932']"
2010-12-14 13:50:00,"['C2508', 'C1987', 'C1994', 'C394', 'C145', 'C3178', 'C1716', 'C1526', 'C3032', 'C439', 'C2809', 'C3690', 'C1773', 'C3754', 'C3331', 'C3101', 'C681', 'C2922', 'C3554', 'C1198', 'C3728', 'C995', 'C2230', 'C1571', 'C3711', 'C770', 'C2352', 'C1926', 'C3273', 'C985']"
2010-12-14 13:51:00,"['C947', 'C3417', 'C2478', 'C1372', 'C1013']"
2010-12-14 13:58:00,"['C2710', 'C2327', 'C1730', 'C3548', 'C2108', 'C1440', 'C2329', 'C3111', 'C2329', 'C3248', 'C2068']"
2010-12-14 13:58:00,"['C1213', 'C3642', 'C690', 'C3591', 'C1920', 'C1283', 'C1308', 'C1181', 'C957', 'C59', 'C2430']"
2010-12-14 13:59:00,"['C3101', 'C47', 'C3354', 'C288', 'C2009', 'C1594']"
2010-12-14 14:02:00,"['C3072', 'C3785', 'C2510', 'C947', 'C2717', 'C1903', 'C3417', 'C2358', 'C2598', 'C2108', 'C2215', 'C2427']"
2010-12-14 14:11:00,"['C1478', 'C1124', 'C2093', 'C1295', 'C621', 'C1987', 'C2717', 'C511', 'C3327', 'C2814', 'C3417', 'C467', 'C1446', 'C2636', 'C2165', 'C3241', 'C1594']"
2010-12-14 14:15:00,"['C903', 'C3214', 'C238', 'C106', 'C2382', 'C42', 'C698', 'C156', 'C2790', 'C2813', 'C1990', 'C1832', 'C831', 'C1334', 'C585', 'C3358', 'C2611', 'C2557', 'C2988', 'C2872', 'C3406', 'C1354', 'C2387', 'C1166', 'C878', 'C1768', 'C507', 'C1493', 'C950', 'C398', 'C1363', 'C2674', 'C1289', 'C1712', 'C1928', 'C394', 'C3359', 'C2430', 'C1943', 'C1001', 'C3174', 'C3566', 'C783']"
2010-12-14 14:26:00,"['C3703', 'C2541', 'C1964', 'C2872', 'C155']"
2010-12-14 14:37:00,"['C1653', 'C1035', 'C3154', 'C1320', 'C2023']"
2010-12-14 14:40:00,"['C200', 'C3238', 'C155', 'C958', 'C2233', 'C1621', 'C1980', 'C1011', 'C1884', 'C3408', 'C627', 'C2919', 'C2783', 'C19', 'C2822', 'C1012', 'C1878', 'C368', 'C3615', 'C3466', 'C1710', 'C3703', 'C20', 'C2541', 'C3122', 'C3677', 'C2365', 'C3147', 'C947', 'C1082', 'C219', 'C3387', 'C1658', 'C1609', 'C3520', 'C3535', 'C3123', 'C1249', 'C1712', 'C3337', 'C808', 'C247', 'C228', 'C3295', 'C1611', 'C1928', 'C2568', 'C2617', 'C1017', 'C2879', 'C2365', 'C1731', 'C1565', 'C721', 'C875', 'C424', 'C3226', 'C1450', 'C517', 'C2381', 'C25', 'C2757', 'C3719', 'C2583', 'C1113', 'C142', 'C803']"
2010-12-14 14:42:00,"['C296', 'C399', 'C3073', 'C3625', 'C2554', 'C1184', 'C426', 'C3578', 'C3417', 'C1603', 'C2314', 'C3333', 'C1718', 'C1567', 'C3241', 'C3538', 'C1481', 'C2990', 'C2009', 'C2427', 'C2215', 'C3337', 'C2717', 'C491', 'C104', 'C3681', 'C289']"
2010-12-14 14:50:00,"['C1943', 'C2080', 'C1671']"
2010-12-14 14:54:00,"['C3266', 'C2010', 'C1923', 'C2747', 'C3666']"
2010-12-14 15:02:00,"['C3032', 'C3416', 'C2541', 'C1506', 'C1703', 'C1987']"
2010-12-14 15:13:00,"['C1346', 'C1012', 'C1968', 'C2636', 'C2603', 'C1218', 'C1815', 'C1761', 'C3237', 'C978', 'C978']"
2010-12-14 15:18:00,"['C3361', 'C3288', 'C1306', 'C2093', 'C3053', 'C2777', 'C1703', 'C3456', 'C3032']"
2010-12-14 15:43:00,"['C1124', 'C2777', 'C1987', 'C1968', 'C1012', 'C2603', 'C1218', 'C2636']"
2010-12-14 15:50:00,"['C3735', 'C2809', 'C3746', 'C2873', 'C2753', 'C946', 'C579', 'C2365', 'C3032', 'C2554', 'C3433', 'C1553', 'C1901', 'C3172', 'C2836', 'C2151', 'C1349', 'C1577', 'C3197']"
2010-12-14 16:07:00,"['C1779', 'C155', 'C1639', 'C2027', 'C2400', 'C2702', 'C812', 'C1396', 'C910', 'C2892', 'C3728', 'C1792', 'C1053', 'C1454', 'C1093', 'C925', 'C284', 'C2945', 'C1984', 'C466', 'C1800', 'C3687', 'C3625', 'C3093', 'C2079', 'C2163', 'C661', 'C1789']"
2010-12-14 16:23:00,"['C1231', 'C902', 'C102', 'C1378', 'C1312', 'C2414', 'C1527', 'C1952', 'C2767', 'C3116', 'C2907', 'C3458', 'C521', 'C2117']"
2010-12-14 16:39:00,"['C1912', 'C1063', 'C547', 'C839', 'C3810', 'C1626', 'C20', 'C679', 'C589', 'C3706', 'C2172', 'C2800', 'C2609', 'C1631', 'C104', 'C383', 'C1649', 'C2170', 'C1118', 'C3681', 'C3777', 'C1314', 'C675', 'C3533', 'C3130', 'C2725', 'C1223', 'C1987', 'C875', 'C424', 'C808', 'C1585', 'C1322', 'C2013', 'C1398', 'C59', 'C1372', 'C1553', 'C2846', 'C2282', 'C3774', 'C2873', 'C908', 'C26', 'C2973', 'C1322', 'C61', 'C1011', 'C1874', 'C1084', 'C2023', 'C1035', 'C2637', 'C621']"
2010-12-14 17:22:00,"['C2908', 'C92', 'C3810', 'C2817', 'C1382', 'C2922', 'C3687', 'C1198', 'C2522', 'C2906', 'C164', 'C3337', 'C1283', 'C2717', 'C3417', 'C3144', 'C2614', 'C2233', 'C3765', 'C3032', 'C3154', 'C3669', 'C44', 'C1113', 'C1124']"
2010-12-15 09:07:00,"['C2770', 'C2383', 'C3248', 'C2747', 'C3666', 'C3650', 'C1879', 'C1695', 'C2105', 'C2706', 'C854', 'C1368', 'C3800', 'C1995', 'C3267']"
2010-12-15 09:09:00,"['C360', 'C952', 'C1943', 'C2777', 'C2305', 'C565', 'C1694', 'C3133', 'C3803', 'C1789', 'C2163', 'C2079', 'C1407', 'C2452', 'C1838', 'C1923', 'C661']"
2010-12-15 09:49:00,"['C1923', 'C2452', 'C1987', 'C3496', 'C2093']"
2010-12-15 09:51:00,"['C1228', 'C1927', 'C2634', 'C2699', 'C400', 'C3420', 'C1132', 'C3489', 'C1322', 'C2725', 'C1037', 'C3439', 'C557', 'C2631', 'C2991', 'C3370', 'C1710', 'C552', 'C2783']"
2010-12-15 09:58:00,"['C3749', 'C1878', 'C1084', 'C118', 'C1485', 'C2826', 'C1446', 'C957', 'C1512', 'C1964', 'C465']"
2010-12-15 10:04:00,"['C3539', 'C3803', 'C2163', 'C2383', 'C3172', 'C1744', 'C359', 'C3533', 'C87', 'C240', 'C155', 'C1800']"
2010-12-15 10:17:00,"['C1271', 'C3533', 'C3646', 'C2265', 'C665', 'C3072', 'C748', 'C293', 'C2341', 'C1505', 'C314', 'C2749', 'C1578', 'C2677', 'C3339', 'C3300', 'C1124', 'C2165', 'C2937', 'C3280', 'C1266', 'C2542', 'C803', 'C1222', 'C3385', 'C395']"
2010-12-15 10:31:00,"['C1439', 'C1987', 'C293', 'C1901', 'C676', 'C3256', 'C3715', 'C2147', 'C543', 'C3072', 'C1873', 'C957', 'C2338', 'C1179', 'C2475']"
2010-12-15 10:40:00,"['C2403', 'C1420', 'C1124', 'C446', 'C2629']"
2010-12-15 10:41:00,"['C3591', 'C202', 'C3562', 'C783', 'C881', 'C1094', 'C1446', 'C2826', 'C2990', 'C487', 'C446', 'C1372']"
2010-12-15 10:48:00,"['C3320', 'C1413', 'C891', 'C2360', 'C2382']"
2010-12-15 10:54:00,"['C2736', 'C1638', 'C2937', 'C3376', 'C12', 'C3030', 'C2519', 'C3266', 'C118']"
2010-12-15 10:57:00,"['C42', 'C144', 'C1054', 'C106', 'C3440', 'C1336', 'C2237', 'C621', 'C2710', 'C2980', 'C1843', 'C3060', 'C2042', 'C701', 'C3442', 'C593', 'C3660', 'C1674', 'C3082', 'C147', 'C2999', 'C1294', 'C1520', 'C3121', 'C2388', 'C3515', 'C1431', 'C2494', 'C1953', 'C1625', 'C72', 'C1987', 'C1591', 'C1551', 'C1428', 'C3473', 'C515', 'C3172', 'C2519', 'C1894', 'C407', 'C1420', 'C2903', 'C1586', 'C665', 'C175', 'C3266', 'C3190', 'C2546', 'C2906', 'C2677', 'C117', 'C3496', 'C3370', 'C2607', 'C2872', 'C2152', 'C2599', 'C1334', 'C2378', 'C757', 'C3162', 'C3406', 'C1340', 'C1873', 'C950', 'C1250', 'C3439', 'C1720', 'C2284', 'C2547', 'C303', 'C3078']"
2010-12-15 11:08:00,"['C3637', 'C2758', 'C929', 'C2307', 'C1932', 'C2360', 'C3174', 'C2361', 'C2056', 'C2533', 'C1638', 'C1001']"
2010-12-15 11:14:00,"['C439', 'C1256', 'C3601', 'C295', 'C2004', 'C1964', 'C3456', 'C2403', 'C2541', 'C3376', 'C3032', 'C2214']"
2010-12-15 11:15:00,"['C1063', 'C1671', 'C1456', 'C3496']"
2010-12-15 11:21:00,"['C765', 'C486', 'C1987', 'C2326', 'C719', 'C25', 'C1953', 'C3680', 'C305', 'C2375']"
2010-12-15 11:22:00,"['C2702', 'C2541', 'C1964', 'C3456', 'C2533', 'C2990', 'C1114', 'C3642', 'C1124', 'C2215', 'C2430', 'C2872', 'C1334', 'C831', 'C3358', 'C1894', 'C1082', 'C1077', 'C1035', 'C1873', 'C44', 'C1113']"
